outcome_id,student_id,completed_program,completion_year,time_to_completion,employed_within_6mo,salary_range,pathway_achieved
OUT0045671,STU045671,True,2023.0,4.5,True,$30K-$60K,True
OUT0045672,STU045672,False,,,True,<$30K,False
OUT0045673,STU045673,False,,,True,<$30K,False
OUT0045674,STU045674,True,2022.0,4.41,True,$60K-$100K,True
OUT0045675,STU045675,False,,,False,<$30K,False
OUT0045676,STU045676,True,2021.0,4.27,True,$60K-$100K,True
OUT0045677,STU045677,False,,,False,<$30K,False
OUT0045678,STU045678,True,2027.0,2.53,True,$60K-$100K,True
OUT0045679,STU045679,True,2026.0,3.52,False,$30K-$60K,False
OUT0045680,STU045680,True,2025.0,2.57,True,$60K-$100K,True
OUT0045681,STU045681,False,,,True,<$30K,False
OUT0045682,STU045682,True,2021.0,4.15,False,<$30K,False
OUT0045683,STU045683,False,,,True,<$30K,False
OUT0045684,STU045684,True,2021.0,1.74,True,$30K-$60K,True
OUT0045685,STU045685,True,2024.0,5.27,False,$60K-$100K,False
OUT0045686,STU045686,True,2022.0,5.2,False,$60K-$100K,False
OUT0045687,STU045687,False,,,False,<$30K,False
OUT0045688,STU045688,True,2022.0,2.55,False,$60K-$100K,False
OUT0045689,STU045689,False,,,False,<$30K,False
OUT0045690,STU045690,True,2023.0,3.37,True,$60K-$100K,True
OUT0045691,STU045691,True,2021.0,3.58,True,$30K-$60K,True
OUT0045692,STU045692,False,,,False,$30K-$60K,False
OUT0045693,STU045693,True,2020.0,4.84,True,$60K-$100K,True
OUT0045694,STU045694,True,2025.0,3.26,False,$60K-$100K,False
OUT0045695,STU045695,False,,,True,<$30K,False
OUT0045696,STU045696,True,2022.0,5.03,False,$30K-$60K,False
OUT0045697,STU045697,False,,,True,$30K-$60K,False
OUT0045698,STU045698,True,2024.0,1.87,False,$30K-$60K,False
OUT0045699,STU045699,False,,,False,$30K-$60K,False
OUT0045700,STU045700,True,2023.0,3.22,False,$30K-$60K,False
OUT0045701,STU045701,True,2022.0,4.13,True,$30K-$60K,True
OUT0045702,STU045702,False,,,False,<$30K,False
OUT0045703,STU045703,False,,,True,<$30K,False
OUT0045704,STU045704,True,2023.0,3.58,True,$30K-$60K,True
OUT0045705,STU045705,True,2021.0,4.89,False,<$30K,False
OUT0045706,STU045706,True,2022.0,4.57,False,$60K-$100K,False
OUT0045707,STU045707,True,2022.0,3.27,True,<$30K,True
OUT0045708,STU045708,False,,,False,$30K-$60K,False
OUT0045709,STU045709,False,,,False,$30K-$60K,False
OUT0045710,STU045710,False,,,False,$30K-$60K,False
OUT0045711,STU045711,True,2018.0,1.61,True,$30K-$60K,True
OUT0045712,STU045712,True,2022.0,4.46,True,$30K-$60K,True
OUT0045713,STU045713,True,2019.0,5.05,False,<$30K,False
OUT0045714,STU045714,True,2022.0,3.97,False,$30K-$60K,False
OUT0045715,STU045715,True,2023.0,3.99,True,<$30K,True
OUT0045716,STU045716,False,,,False,<$30K,False
OUT0045717,STU045717,True,2021.0,2.0,False,<$30K,False
OUT0045718,STU045718,False,,,False,<$30K,False
OUT0045719,STU045719,True,2021.0,5.17,True,$30K-$60K,True
OUT0045720,STU045720,True,2020.0,1.53,True,>$100K,True
OUT0045721,STU045721,True,2019.0,2.38,False,$30K-$60K,False
OUT0045722,STU045722,False,,,False,<$30K,False
OUT0045723,STU045723,False,,,False,<$30K,False
OUT0045724,STU045724,True,2022.0,4.75,False,$30K-$60K,False
OUT0045725,STU045725,True,2019.0,3.03,False,$60K-$100K,False
OUT0045726,STU045726,True,2024.0,1.78,False,<$30K,False
OUT0045727,STU045727,True,2019.0,2.54,True,>$100K,True
OUT0045728,STU045728,False,,,False,<$30K,False
OUT0045729,STU045729,True,2019.0,3.22,False,<$30K,False
OUT0045730,STU045730,True,2021.0,1.87,True,>$100K,True
OUT0045731,STU045731,False,,,False,<$30K,False
OUT0045732,STU045732,True,2023.0,1.56,True,<$30K,True
OUT0045733,STU045733,True,2021.0,4.28,True,$30K-$60K,True
OUT0045734,STU045734,True,2022.0,4.67,True,$60K-$100K,True
OUT0045735,STU045735,True,2022.0,5.13,True,$30K-$60K,True
OUT0045736,STU045736,True,2021.0,2.82,True,$30K-$60K,True
OUT0045737,STU045737,True,2022.0,3.68,True,<$30K,True
OUT0045738,STU045738,True,2022.0,4.8,False,$60K-$100K,False
OUT0045739,STU045739,False,,,False,<$30K,False
OUT0045740,STU045740,False,,,False,<$30K,False
OUT0045741,STU045741,False,,,True,$30K-$60K,False
OUT0045742,STU045742,True,2028.0,1.78,False,$60K-$100K,False
OUT0045743,STU045743,True,2022.0,5.06,True,<$30K,True
OUT0045744,STU045744,False,,,False,<$30K,False
OUT0045745,STU045745,False,,,False,$30K-$60K,False
OUT0045746,STU045746,False,,,False,<$30K,False
OUT0045747,STU045747,True,2027.0,4.63,True,<$30K,True
OUT0045748,STU045748,True,2022.0,1.93,True,$60K-$100K,True
OUT0045749,STU045749,False,,,False,$30K-$60K,False
OUT0045750,STU045750,False,,,False,<$30K,False
OUT0045751,STU045751,True,2024.0,3.97,True,>$100K,True
OUT0045752,STU045752,False,,,False,<$30K,False
OUT0045753,STU045753,True,2024.0,2.36,True,<$30K,True
OUT0045754,STU045754,True,2021.0,5.17,False,$60K-$100K,False
OUT0045755,STU045755,True,2025.0,4.8,False,$60K-$100K,False
OUT0045756,STU045756,False,,,False,<$30K,False
OUT0045757,STU045757,True,2023.0,3.54,False,<$30K,False
OUT0045758,STU045758,True,2027.0,4.59,True,<$30K,True
OUT0045759,STU045759,True,2020.0,4.49,True,$30K-$60K,True
OUT0045760,STU045760,False,,,False,<$30K,False
OUT0045761,STU045761,False,,,False,<$30K,False
OUT0045762,STU045762,True,2021.0,1.91,False,$30K-$60K,False
OUT0045763,STU045763,True,2028.0,4.02,True,>$100K,True
OUT0045764,STU045764,True,2020.0,3.36,True,$30K-$60K,True
OUT0045765,STU045765,True,2021.0,1.77,True,$30K-$60K,True
OUT0045766,STU045766,True,2025.0,2.79,False,$30K-$60K,False
OUT0045767,STU045767,False,,,True,<$30K,False
OUT0045768,STU045768,False,,,False,<$30K,False
OUT0045769,STU045769,False,,,True,<$30K,False
OUT0045770,STU045770,True,2025.0,1.6,True,<$30K,True
OUT0045771,STU045771,True,2022.0,2.87,True,$60K-$100K,True
OUT0045772,STU045772,True,2024.0,1.83,True,$30K-$60K,True
OUT0045773,STU045773,True,2019.0,4.99,True,$60K-$100K,True
OUT0045774,STU045774,False,,,True,<$30K,False
OUT0045775,STU045775,False,,,True,<$30K,False
OUT0045776,STU045776,False,,,False,<$30K,False
OUT0045777,STU045777,True,2021.0,1.79,True,$30K-$60K,True
OUT0045778,STU045778,False,,,False,$30K-$60K,False
OUT0045779,STU045779,True,2020.0,4.41,False,$30K-$60K,False
OUT0045780,STU045780,True,2019.0,5.35,True,$30K-$60K,True
OUT0045781,STU045781,True,2024.0,3.41,False,$30K-$60K,False
OUT0045782,STU045782,True,2020.0,3.72,True,$30K-$60K,True
OUT0045783,STU045783,False,,,False,<$30K,False
OUT0045784,STU045784,True,2024.0,1.97,False,$30K-$60K,False
OUT0045785,STU045785,True,2018.0,2.79,False,$30K-$60K,False
OUT0045786,STU045786,True,2019.0,1.95,False,$30K-$60K,False
OUT0045787,STU045787,False,,,True,$30K-$60K,False
OUT0045788,STU045788,False,,,True,$30K-$60K,False
OUT0045789,STU045789,False,,,True,<$30K,False
OUT0045790,STU045790,False,,,True,<$30K,False
OUT0045791,STU045791,True,2021.0,2.93,True,<$30K,True
OUT0045792,STU045792,True,2022.0,4.87,True,>$100K,True
OUT0045793,STU045793,False,,,True,$30K-$60K,False
OUT0045794,STU045794,False,,,False,<$30K,False
OUT0045795,STU045795,True,2021.0,1.98,False,$60K-$100K,False
OUT0045796,STU045796,True,2021.0,3.5,True,$30K-$60K,True
OUT0045797,STU045797,False,,,True,<$30K,False
OUT0045798,STU045798,False,,,False,$30K-$60K,False
OUT0045799,STU045799,False,,,False,<$30K,False
OUT0045800,STU045800,False,,,True,<$30K,False
OUT0045801,STU045801,True,2020.0,3.63,True,$30K-$60K,True
OUT0045802,STU045802,False,,,True,<$30K,False
OUT0045803,STU045803,True,2026.0,1.73,True,<$30K,True
OUT0045804,STU045804,True,2024.0,1.59,False,$30K-$60K,False
OUT0045805,STU045805,True,2020.0,2.74,True,<$30K,True
OUT0045806,STU045806,False,,,False,$30K-$60K,False
OUT0045807,STU045807,False,,,False,<$30K,False
OUT0045808,STU045808,False,,,True,<$30K,False
OUT0045809,STU045809,True,2021.0,2.47,False,$30K-$60K,False
OUT0045810,STU045810,False,,,False,<$30K,False
OUT0045811,STU045811,False,,,False,<$30K,False
OUT0045812,STU045812,True,2021.0,4.48,True,$60K-$100K,True
OUT0045813,STU045813,False,,,False,<$30K,False
OUT0045814,STU045814,True,2023.0,2.44,False,<$30K,False
OUT0045815,STU045815,False,,,True,$30K-$60K,False
OUT0045816,STU045816,False,,,True,$30K-$60K,False
OUT0045817,STU045817,False,,,False,<$30K,False
OUT0045818,STU045818,False,,,False,<$30K,False
OUT0045819,STU045819,True,2022.0,3.89,True,$60K-$100K,True
OUT0045820,STU045820,True,2021.0,4.73,True,<$30K,True
OUT0045821,STU045821,True,2023.0,4.09,True,$60K-$100K,True
OUT0045822,STU045822,False,,,False,$30K-$60K,False
OUT0045823,STU045823,True,2027.0,2.94,True,$30K-$60K,True
OUT0045824,STU045824,False,,,False,<$30K,False
OUT0045825,STU045825,False,,,True,$30K-$60K,False
OUT0045826,STU045826,True,2024.0,3.48,False,$60K-$100K,False
OUT0045827,STU045827,False,,,False,<$30K,False
OUT0045828,STU045828,True,2019.0,4.77,False,$60K-$100K,False
OUT0045829,STU045829,False,,,True,$30K-$60K,False
OUT0045830,STU045830,True,2026.0,4.58,True,$60K-$100K,True
OUT0045831,STU045831,False,,,False,$30K-$60K,False
OUT0045832,STU045832,True,2022.0,3.12,False,$30K-$60K,False
OUT0045833,STU045833,False,,,True,<$30K,False
OUT0045834,STU045834,True,2025.0,2.7,True,$60K-$100K,True
OUT0045835,STU045835,False,,,False,<$30K,False
OUT0045836,STU045836,False,,,False,<$30K,False
OUT0045837,STU045837,False,,,True,<$30K,False
OUT0045838,STU045838,False,,,True,<$30K,False
OUT0045839,STU045839,True,2023.0,3.0,True,$30K-$60K,True
OUT0045840,STU045840,False,,,False,$30K-$60K,False
OUT0045841,STU045841,True,2021.0,4.97,True,$60K-$100K,True
OUT0045842,STU045842,True,2024.0,3.43,True,$60K-$100K,True
OUT0045843,STU045843,True,2022.0,1.64,False,>$100K,False
OUT0045844,STU045844,False,,,True,<$30K,False
OUT0045845,STU045845,False,,,False,<$30K,False
OUT0045846,STU045846,True,2025.0,3.3,True,>$100K,True
OUT0045847,STU045847,True,2022.0,3.0,True,<$30K,True
OUT0045848,STU045848,False,,,True,$30K-$60K,False
OUT0045849,STU045849,True,2019.0,4.28,True,$60K-$100K,True
OUT0045850,STU045850,True,2019.0,4.5,True,$60K-$100K,True
OUT0045851,STU045851,True,2020.0,3.37,True,$60K-$100K,True
OUT0045852,STU045852,False,,,True,<$30K,False
OUT0045853,STU045853,False,,,True,<$30K,False
OUT0045854,STU045854,True,2019.0,2.31,False,$30K-$60K,False
OUT0045855,STU045855,False,,,True,<$30K,False
OUT0045856,STU045856,True,2022.0,2.28,True,$30K-$60K,True
OUT0045857,STU045857,False,,,True,<$30K,False
OUT0045858,STU045858,True,2022.0,3.4,False,$60K-$100K,False
OUT0045859,STU045859,True,2020.0,2.04,True,$30K-$60K,True
OUT0045860,STU045860,False,,,False,<$30K,False
OUT0045861,STU045861,True,2025.0,1.9,True,$60K-$100K,True
OUT0045862,STU045862,True,2025.0,2.39,True,>$100K,True
OUT0045863,STU045863,True,2020.0,4.33,True,<$30K,True
OUT0045864,STU045864,True,2020.0,2.67,False,$60K-$100K,False
OUT0045865,STU045865,False,,,False,$30K-$60K,False
OUT0045866,STU045866,True,2019.0,2.46,True,>$100K,True
OUT0045867,STU045867,True,2025.0,4.13,True,$60K-$100K,True
OUT0045868,STU045868,True,2026.0,2.43,True,<$30K,True
OUT0045869,STU045869,True,2021.0,4.04,True,$30K-$60K,True
OUT0045870,STU045870,True,2019.0,1.88,True,$30K-$60K,True
OUT0045871,STU045871,False,,,False,<$30K,False
OUT0045872,STU045872,False,,,True,$30K-$60K,False
OUT0045873,STU045873,True,2024.0,4.53,False,$30K-$60K,False
OUT0045874,STU045874,True,2022.0,4.31,True,<$30K,True
OUT0045875,STU045875,False,,,False,$30K-$60K,False
OUT0045876,STU045876,False,,,True,$30K-$60K,False
OUT0045877,STU045877,True,2022.0,3.96,True,$60K-$100K,True
OUT0045878,STU045878,True,2025.0,3.52,True,$60K-$100K,True
OUT0045879,STU045879,False,,,True,<$30K,False
OUT0045880,STU045880,False,,,False,<$30K,False
OUT0045881,STU045881,True,2019.0,2.3,True,$60K-$100K,True
OUT0045882,STU045882,False,,,False,<$30K,False
OUT0045883,STU045883,True,2023.0,5.33,True,$30K-$60K,True
OUT0045884,STU045884,True,2022.0,3.45,False,<$30K,False
OUT0045885,STU045885,True,2023.0,5.15,True,$60K-$100K,True
OUT0045886,STU045886,True,2023.0,2.36,True,$30K-$60K,True
OUT0045887,STU045887,True,2023.0,5.28,False,>$100K,False
OUT0045888,STU045888,False,,,False,<$30K,False
OUT0045889,STU045889,True,2023.0,4.57,True,<$30K,True
OUT0045890,STU045890,False,,,True,$30K-$60K,False
OUT0045891,STU045891,True,2020.0,1.56,True,$60K-$100K,True
OUT0045892,STU045892,True,2025.0,4.48,False,$30K-$60K,False
OUT0045893,STU045893,False,,,True,<$30K,False
OUT0045894,STU045894,True,2024.0,2.11,True,$60K-$100K,True
OUT0045895,STU045895,True,2021.0,2.66,True,>$100K,True
OUT0045896,STU045896,True,2021.0,1.6,True,$30K-$60K,True
OUT0045897,STU045897,True,2020.0,3.51,True,$30K-$60K,True
OUT0045898,STU045898,False,,,True,$30K-$60K,False
OUT0045899,STU045899,False,,,True,<$30K,False
OUT0045900,STU045900,True,2023.0,3.0,True,$30K-$60K,True
OUT0045901,STU045901,True,2018.0,2.01,True,$60K-$100K,True
OUT0045902,STU045902,False,,,False,<$30K,False
OUT0045903,STU045903,False,,,False,<$30K,False
OUT0045904,STU045904,True,2023.0,1.54,True,>$100K,True
OUT0045905,STU045905,True,2020.0,5.0,True,<$30K,True
OUT0045906,STU045906,True,2020.0,2.39,False,>$100K,False
OUT0045907,STU045907,False,,,False,$30K-$60K,False
OUT0045908,STU045908,False,,,True,<$30K,False
OUT0045909,STU045909,False,,,False,<$30K,False
OUT0045910,STU045910,True,2021.0,3.86,False,$60K-$100K,False
OUT0045911,STU045911,True,2026.0,5.05,True,$30K-$60K,True
OUT0045912,STU045912,True,2020.0,4.33,False,>$100K,False
OUT0045913,STU045913,True,2026.0,2.41,False,<$30K,False
OUT0045914,STU045914,False,,,False,<$30K,False
OUT0045915,STU045915,True,2022.0,3.17,False,<$30K,False
OUT0045916,STU045916,True,2023.0,2.04,False,$30K-$60K,False
OUT0045917,STU045917,True,2022.0,2.77,True,<$30K,True
OUT0045918,STU045918,True,2018.0,2.96,True,$60K-$100K,True
OUT0045919,STU045919,False,,,False,$30K-$60K,False
OUT0045920,STU045920,True,2022.0,4.12,False,$30K-$60K,False
OUT0045921,STU045921,False,,,False,<$30K,False
OUT0045922,STU045922,True,2019.0,2.49,True,$60K-$100K,True
OUT0045923,STU045923,True,2023.0,3.41,True,<$30K,True
OUT0045924,STU045924,True,2024.0,2.06,False,$60K-$100K,False
OUT0045925,STU045925,True,2022.0,3.98,True,$60K-$100K,True
OUT0045926,STU045926,True,2020.0,4.34,False,$30K-$60K,False
OUT0045927,STU045927,False,,,False,<$30K,False
OUT0045928,STU045928,True,2021.0,2.02,True,$30K-$60K,True
OUT0045929,STU045929,True,2024.0,4.87,False,$30K-$60K,False
OUT0045930,STU045930,False,,,False,<$30K,False
OUT0045931,STU045931,False,,,True,$30K-$60K,False
OUT0045932,STU045932,True,2022.0,3.39,True,$30K-$60K,True
OUT0045933,STU045933,True,2019.0,4.44,False,<$30K,False
OUT0045934,STU045934,True,2024.0,2.86,True,$60K-$100K,True
OUT0045935,STU045935,True,2023.0,2.41,True,$60K-$100K,True
OUT0045936,STU045936,True,2021.0,3.14,True,$60K-$100K,True
OUT0045937,STU045937,True,2019.0,3.15,True,$30K-$60K,True
OUT0045938,STU045938,True,2021.0,4.78,False,$30K-$60K,False
OUT0045939,STU045939,False,,,False,<$30K,False
OUT0045940,STU045940,True,2023.0,2.61,True,$30K-$60K,True
OUT0045941,STU045941,False,,,False,<$30K,False
OUT0045942,STU045942,False,,,False,<$30K,False
OUT0045943,STU045943,False,,,False,<$30K,False
OUT0045944,STU045944,True,2022.0,2.31,True,$60K-$100K,True
OUT0045945,STU045945,False,,,False,<$30K,False
OUT0045946,STU045946,False,,,False,<$30K,False
OUT0045947,STU045947,True,2023.0,2.62,True,$30K-$60K,True
OUT0045948,STU045948,True,2022.0,4.78,True,$60K-$100K,True
OUT0045949,STU045949,True,2020.0,3.43,False,$30K-$60K,False
OUT0045950,STU045950,True,2019.0,5.4,True,>$100K,True
OUT0045951,STU045951,True,2023.0,4.58,True,<$30K,True
OUT0045952,STU045952,False,,,False,$30K-$60K,False
OUT0045953,STU045953,True,2024.0,2.32,False,$60K-$100K,False
OUT0045954,STU045954,False,,,False,<$30K,False
OUT0045955,STU045955,False,,,False,<$30K,False
OUT0045956,STU045956,True,2019.0,4.4,True,$30K-$60K,True
OUT0045957,STU045957,True,2022.0,4.36,True,$30K-$60K,True
OUT0045958,STU045958,False,,,True,<$30K,False
OUT0045959,STU045959,False,,,False,<$30K,False
OUT0045960,STU045960,False,,,False,<$30K,False
OUT0045961,STU045961,True,2021.0,5.21,False,>$100K,False
OUT0045962,STU045962,True,2023.0,2.66,True,$30K-$60K,True
OUT0045963,STU045963,True,2021.0,2.26,True,$30K-$60K,True
OUT0045964,STU045964,True,2022.0,4.89,True,$30K-$60K,True
OUT0045965,STU045965,True,2022.0,1.64,False,$60K-$100K,False
OUT0045966,STU045966,True,2024.0,4.66,True,$30K-$60K,True
OUT0045967,STU045967,False,,,True,<$30K,False
OUT0045968,STU045968,True,2019.0,5.06,True,$30K-$60K,True
OUT0045969,STU045969,False,,,False,$30K-$60K,False
OUT0045970,STU045970,False,,,False,$30K-$60K,False
OUT0045971,STU045971,True,2021.0,4.62,True,<$30K,True
OUT0045972,STU045972,False,,,False,<$30K,False
OUT0045973,STU045973,True,2026.0,3.45,False,$30K-$60K,False
OUT0045974,STU045974,False,,,True,<$30K,False
OUT0045975,STU045975,False,,,False,<$30K,False
OUT0045976,STU045976,True,2021.0,3.8,True,$30K-$60K,True
OUT0045977,STU045977,False,,,False,$30K-$60K,False
OUT0045978,STU045978,False,,,False,<$30K,False
OUT0045979,STU045979,False,,,True,<$30K,False
OUT0045980,STU045980,True,2024.0,3.06,True,$30K-$60K,True
OUT0045981,STU045981,False,,,False,<$30K,False
OUT0045982,STU045982,False,,,False,<$30K,False
OUT0045983,STU045983,True,2024.0,4.48,True,$60K-$100K,True
OUT0045984,STU045984,False,,,False,$30K-$60K,False
OUT0045985,STU045985,False,,,True,<$30K,False
OUT0045986,STU045986,True,2021.0,4.17,True,$30K-$60K,True
OUT0045987,STU045987,False,,,True,<$30K,False
OUT0045988,STU045988,True,2019.0,3.28,False,<$30K,False
OUT0045989,STU045989,False,,,False,<$30K,False
OUT0045990,STU045990,False,,,False,<$30K,False
OUT0045991,STU045991,True,2022.0,4.4,False,$30K-$60K,False
OUT0045992,STU045992,False,,,False,<$30K,False
OUT0045993,STU045993,True,2022.0,2.7,True,$30K-$60K,True
OUT0045994,STU045994,False,,,False,<$30K,False
OUT0045995,STU045995,False,,,True,<$30K,False
OUT0045996,STU045996,True,2021.0,2.73,True,$60K-$100K,True
OUT0045997,STU045997,False,,,False,<$30K,False
OUT0045998,STU045998,False,,,True,$30K-$60K,False
OUT0045999,STU045999,False,,,False,<$30K,False
OUT0046000,STU046000,False,,,True,<$30K,False
OUT0046001,STU046001,True,2019.0,2.06,False,$60K-$100K,False
OUT0046002,STU046002,True,2022.0,4.73,True,$60K-$100K,True
OUT0046003,STU046003,True,2027.0,4.57,True,$60K-$100K,True
OUT0046004,STU046004,True,2023.0,5.26,False,<$30K,False
OUT0046005,STU046005,True,2022.0,4.95,False,<$30K,False
OUT0046006,STU046006,True,2023.0,3.6,False,<$30K,False
OUT0046007,STU046007,True,2022.0,1.89,True,<$30K,True
OUT0046008,STU046008,False,,,True,$30K-$60K,False
OUT0046009,STU046009,True,2022.0,4.95,False,$30K-$60K,False
OUT0046010,STU046010,False,,,True,<$30K,False
OUT0046011,STU046011,True,2022.0,2.74,True,$30K-$60K,True
OUT0046012,STU046012,True,2020.0,2.92,True,$30K-$60K,True
OUT0046013,STU046013,True,2022.0,1.63,True,$60K-$100K,True
OUT0046014,STU046014,True,2021.0,5.05,True,<$30K,True
OUT0046015,STU046015,True,2019.0,5.42,False,$30K-$60K,False
OUT0046016,STU046016,False,,,True,<$30K,False
OUT0046017,STU046017,True,2022.0,2.94,True,$30K-$60K,True
OUT0046018,STU046018,False,,,False,<$30K,False
OUT0046019,STU046019,False,,,False,<$30K,False
OUT0046020,STU046020,False,,,True,$30K-$60K,False
OUT0046021,STU046021,False,,,False,<$30K,False
OUT0046022,STU046022,True,2020.0,1.93,True,$60K-$100K,True
OUT0046023,STU046023,False,,,False,$30K-$60K,False
OUT0046024,STU046024,True,2028.0,2.01,True,$60K-$100K,True
OUT0046025,STU046025,True,2025.0,5.27,False,<$30K,False
OUT0046026,STU046026,True,2019.0,1.83,True,>$100K,True
OUT0046027,STU046027,True,2018.0,3.23,False,$30K-$60K,False
OUT0046028,STU046028,False,,,False,<$30K,False
OUT0046029,STU046029,True,2023.0,4.18,True,$60K-$100K,True
OUT0046030,STU046030,False,,,True,<$30K,False
OUT0046031,STU046031,False,,,False,<$30K,False
OUT0046032,STU046032,False,,,True,<$30K,False
OUT0046033,STU046033,False,,,False,<$30K,False
OUT0046034,STU046034,False,,,True,<$30K,False
OUT0046035,STU046035,True,2021.0,4.22,False,$30K-$60K,False
OUT0046036,STU046036,False,,,False,<$30K,False
OUT0046037,STU046037,True,2024.0,3.3,True,$30K-$60K,True
OUT0046038,STU046038,True,2019.0,4.64,False,$60K-$100K,False
OUT0046039,STU046039,True,2025.0,2.09,True,$60K-$100K,True
OUT0046040,STU046040,True,2019.0,4.98,True,$60K-$100K,True
OUT0046041,STU046041,False,,,True,<$30K,False
OUT0046042,STU046042,False,,,False,$30K-$60K,False
OUT0046043,STU046043,True,2018.0,4.23,True,>$100K,True
OUT0046044,STU046044,False,,,True,<$30K,False
OUT0046045,STU046045,True,2021.0,3.73,True,$60K-$100K,True
OUT0046046,STU046046,False,,,True,$30K-$60K,False
OUT0046047,STU046047,True,2019.0,2.53,False,$60K-$100K,False
OUT0046048,STU046048,True,2020.0,3.04,True,>$100K,True
OUT0046049,STU046049,True,2022.0,3.12,False,$30K-$60K,False
OUT0046050,STU046050,True,2020.0,4.34,False,$60K-$100K,False
OUT0046051,STU046051,True,2021.0,2.47,True,$60K-$100K,True
OUT0046052,STU046052,False,,,True,<$30K,False
OUT0046053,STU046053,True,2019.0,3.3,False,<$30K,False
OUT0046054,STU046054,True,2021.0,4.7,True,$30K-$60K,True
OUT0046055,STU046055,False,,,False,<$30K,False
OUT0046056,STU046056,True,2025.0,5.26,True,$30K-$60K,True
